DATA,GRUPO,TIPO,ETAPA,TOTAL_IMPRESSOES,TOTAL_CLIQUES,TOTAL_CUSTO,TOTAL_SESSAO,TOTAL_INSCRICOES,TOTAL_MATRICULADOS,LEADS,CTR,CR,CPS,TX_LEADS,TX_INSCRITOS,CPI,TX_MATRICULADOS,CPMAT,CPA
2025-01-04,META,META,FUNDO,10950406,55328,115456.01000499999,26688,427,6,2053,0.005052598049789204,0.48235974551764027,4.326139463616606,0.0769259592326139,0.015999700239808155,270.3887822131147,0.01405152224824356,19242.668334166665,46.55484274395161
2025-01-04,PMAX,PMAX,FUNDO,1433520,42879,170047.98042999997,28688,393,4,1738,0.029911685919973213,0.6690454534853891,5.927495134899608,0.06058282208588957,0.013699107640825433,432.69206216284977,0.010178117048346057,42511.99510749999,79.79726908962927
2025-01-04,VALIDAÇÃO,VALIDAÇÃO,MEIO,0,0,0.0,24,0,0,0,,,0.0,0.0,0.0,,,,
2025-01-04,SEARCH,CURSOS,FUNDO,147932,8339,26444.898304999995,6344,113,17,580,0.056370494551550715,0.7607626813766639,4.168489644546027,0.0914249684741488,0.017812105926860024,234.02564871681412,0.1504424778761062,1555.5822532352938,38.160026414141406
2025-01-04,META,META,MEIO,8838109,164086,48989.750003,96848,1,0,7,0.018565736177275027,0.5902270760454883,0.5058416281492648,7.227820915248637e-05,1.0325458450355195e-05,48989.750003,0.0,,0.2985614251246298
2025-01-04,META,META,TOPO,9646287,37888,33547.95,8884,2,1,5,0.00392772887640602,0.23448057432432431,3.776221296713192,0.0005628095452498874,0.00022512381809995497,16773.975,0.5,33547.95,3.477809648417054e-06
2025-01-04,SEARCH,SEARCH,FUNDO,17443,619,4372.931521999998,505,13,0,48,0.03548701484836324,0.815831987075929,8.659270340594055,0.09504950495049505,0.02574257425742574,336.3793478461537,0.0,,71.68740199999996
2025-01-03,SEARCH,MICROSOFT,MEIO,314596,2807,542.1000000000007,900,0,0,0,0.008922554641508474,0.32062700391877447,0.6023333333333342,0.0,0.0,,,,0.1931243320270754
2025-01-03,SEARCH,OPORTUNIDADES,FUNDO,83546,5138,29664.565320999995,3469,92,3,458,0.061499054413137674,0.6751654340210198,8.55133044710291,0.13202652061112713,0.026520611127125972,322.4409274021738,0.03260869565217391,9888.188440333332,53.93557331090908
2025-01-03,TIKTOK,TIKTOK,MEIO,999837,10168,3254.6600000000017,5896,0,0,0,0.010169657654197634,0.5798583792289536,0.5520115332428768,0.0,0.0,,,,0.32008851298190416
2025-01-03,VALIDAÇÃO,VALIDAÇÃO,MEIO,0,0,0.0,29,0,0,0,,,0.0,0.0,0.0,,,,
2025-01-03,SEARCH,GENERICA,FUNDO,100748,6616,21204.824211000006,6787,157,16,820,0.0656687973954818,1.0258464328899637,3.124329484455578,0.12081921320170914,0.023132459113010165,135.06257459235673,0.10191082802547771,1325.3015131875004,21.70401659263051
2025-01-03,SEARCH,DV360,MEIO,4089970,143309,35760.217463000015,531,0,0,0,0.035039132316373955,0.0037052801987314124,67.34504230320154,0.0,0.0,,,,0.24953225172878196
2025-01-03,TIKTOK,TIKTOK,FUNDO,8572505,21593,47007.850000000006,18116,25,2,134,0.0025188670056185444,0.8389755939424813,2.5948250165599474,0.007396776330315743,0.001379995584014131,1880.3140000000003,0.08,23503.925000000003,295.646855345912
2025-01-03,DEMAND GEN,DEMAND GEN,FUNDO,1995838,14125,23049.152712,4552,14,1,80,0.007077227710866313,0.32226548672566374,5.063522124780317,0.01757469244288225,0.0030755711775043936,1646.3680508571429,0.07142857142857142,23049.152712,245.20375225531913
2025-01-03,SEARCH,SEARCH,FUNDO,19141,847,5987.432379000001,668,19,0,78,0.044250561621649864,0.7886658795749705,8.963222124251498,0.11676646706586827,0.02844311377245509,315.12801994736844,0.0,,61.726107000000006
2025-01-03,DEMAND GEN,DEMAND GEN,MEIO,9555674,351544,24035.270891,104696,17,1,93,0.03678903235920355,0.29781762738092526,0.2295720074405899,0.0008882860854282877,0.0001623748758309773,1413.8394641764705,0.058823529411764705,24035.270891,0.06837059056903261
2025-01-03,SEARCH,MARCAS,FUNDO,55561,21344,24519.986188000003,20136,771,12,3131,0.3841543528734184,0.9434032983508246,1.2177188214143824,0.1554926499801351,0.0382896305125149,31.802835522697798,0.01556420233463035,2043.3321823333335,6.283953405433112
2025-01-03,SEARCH,OPORTUNIDADES,MEIO,21351,1458,2011.7037,1016,0,0,11,0.06828719966277925,0.6968449931412894,1.9800233267716536,0.010826771653543307,0.0,,,,1.379769341563786
2025-01-03,TIKTOK,TIKTOK,TOPO,143313,378,813.5499999999998,108,0,0,0,0.002637583471143581,0.2857142857142857,7.532870370370369,0.0,0.0,,,,5.676735536901746e-06
2025-01-03,META,META,FUNDO,8264073,47982,118239.03999900002,21797,386,4,1937,0.005806095856123246,0.454274519611521,5.424555672753132,0.08886544019819241,0.017708859017295957,306.3187564740933,0.010362694300518135,29559.759999750004,50.89928540637108
2025-01-03,META,META,MEIO,7544359,97666,26467.920003000003,60732,2,0,6,0.012945566349639512,0.621833596133762,0.43581505636237905,9.879470460383324e-05,3.293156820127774e-05,13233.960001500001,0.0,,0.27100444374705634
2025-01-03,SEARCH,MICROSOFT,FUNDO,46473,2830,7620.99,2714,94,6,383,0.06089557377401932,0.9590106007067137,2.8080287398673542,0.14112011790714812,0.034635224760501106,81.07436170212766,0.06382978723404255,1270.165,15.97691823899371
2025-01-03,PMAX,PMAX,FUNDO,1339193,53988,149064.31234999996,33183,538,6,2195,0.040313830792126304,0.6146365859079795,4.492189143537352,0.06614832896362595,0.016213121176506043,277.07121254646836,0.011152416356877323,24844.052058333327,54.54237553969995
2025-01-03,TIKTOK,TIKTOK,PRESENCIAL,0,0,0.0,4,0,0,0,,,0.0,0.0,0.0,,,,
2025-01-03,SEARCH,CURSOS,FUNDO,109987,6459,19694.60029200001,8345,180,34,818,0.05872512205987981,1.2919956649636166,2.360047967884962,0.09802276812462553,0.02156980227681246,109.41444606666673,0.18888888888888888,579.2529497647062,19.734068428857725
2025-01-03,SEARCH,DV360,TOPO,3917696,8719,21262.182756,468,0,0,0,0.00222554276799425,0.05367588026149788,45.43201443589743,0.0,0.0,,,,5.427216087210442e-06
2025-01-03,META,META,TOPO,10866808,32890,36786.390002,8752,0,0,11,0.0030266477515752555,0.26609911827303134,4.203198126371115,0.001256855575868373,0.0,,,,3.385206585227235e-06
2025-01-02,PMAX,PMAX,FUNDO,1050877,39737,143745.92362400002,27966,562,6,2356,0.03781317889724487,0.7037773359840954,5.140024444825861,0.08424515483086605,0.0200958306515054,255.77566481138794,0.010676156583629894,23957.653937333336,49.261796992460596
2025-01-02,SEARCH,SEARCH,FUNDO,7764,415,3062.231453,302,3,0,28,0.053451828954147344,0.727710843373494,10.139839248344371,0.09271523178807947,0.009933774834437087,1020.7438176666666,0.0,,98.78165977419354
2025-01-02,TIKTOK,TIKTOK,TOPO,0,0,0.0,4,0,0,0,,,0.0,0.0,0.0,,,,
2025-01-02,META,META,MEIO,4739044,54721,10460.630000000001,34437,1,1,2,0.011546843625001161,0.6293196396264689,0.3037613613264803,5.8077068269593754e-05,2.9038534134796877e-05,10460.630000000001,1.0,10460.630000000001,0.19116299044242616
2025-01-02,SEARCH,OPORTUNIDADES,FUNDO,91763,4631,26170.371981999997,3288,84,4,419,0.050466963808942604,0.7099978406391708,7.959358875304135,0.1274330900243309,0.025547445255474453,311.5520474047619,0.047619047619047616,6542.592995499999,52.028572528827034
2025-01-02,SEARCH,CURSOS,FUNDO,242941,16156,55313.23721499998,13858,396,44,1712,0.06650174322160525,0.8577618222332261,3.991430019844132,0.12353875018040121,0.028575552027709627,139.67989195707065,0.1111111111111111,1257.1190276136358,26.239676098197332
2025-01-02,SEARCH,MARCAS,FUNDO,55092,22071,21394.035424,20136,869,12,3365,0.40062077978653887,0.9123283947261112,1.062476928088995,0.16711362733412793,0.043156535558204215,24.619143180667436,0.01380897583429229,1782.8362853333335,5.052913420878602
2025-01-02,DEMAND GEN,DEMAND GEN,FUNDO,975558,5532,12132.495703,2004,13,1,49,0.005670600825373786,0.36225596529284165,6.0541395723552895,0.02445109780439122,0.006487025948103792,933.2689002307693,0.07692307692307693,12132.495703,195.68541456451615
2025-01-02,TIKTOK,TIKTOK,FUNDO,6311476,18672,31221.58999999999,14168,11,2,47,0.0029584205025892517,0.7587832047986289,2.2036695369847537,0.0033173348390739695,0.0007763975155279503,2838.3263636363627,0.18181818181818182,15610.794999999995,538.3032758620687
2025-01-02,VALIDAÇÃO,VALIDAÇÃO,MEIO,0,0,0.0,16,0,0,0,,,0.0,0.0,0.0,,,,
2025-01-02,DEMAND GEN,DEMAND GEN,MEIO,9436930,346459,22657.49128,96156,29,1,116,0.03671310479149469,0.2775393336585281,0.23563263114106242,0.0012063729772453097,0.0003015932443113274,781.2928027586206,0.034482758620689655,22657.49128,0.06539732343509622
2025-01-02,SEARCH,MICROSOFT,FUNDO,39063,2949,5908.2599999999975,2779,97,6,428,0.07549343368404884,0.9423533401152934,2.1260381432169835,0.15401223461676863,0.03490464195753868,60.90989690721647,0.061855670103092786,984.7099999999996,11.253828571428567
2025-01-02,META,META,TOPO,3626497,14664,10856.519999999999,2642,0,0,0,0.0040435715237045556,0.18016912165848337,4.109205147615443,0.0,0.0,,,,2.993665788224835e-06
2025-01-02,SEARCH,DV360,TOPO,349230,1151,2707.9045359999996,79,0,0,0,0.003295822237493915,0.0686359687228497,34.27727260759493,0.0,0.0,,,,7.753928746098559e-06
2025-01-02,SEARCH,DV360,MEIO,3822791,151184,23472.00164099998,483,0,0,0,0.03954806841388923,0.0031947825166684304,48.596276689440955,0.0,0.0,,,,0.15525453514260756
2025-01-02,TIKTOK,TIKTOK,MEIO,1153707,12895,3750.0000000000027,4701,0,0,0,0.01117701461462919,0.3645599069406747,0.7977026164645826,0.0,0.0,,,,0.29081039162466094
2025-01-02,META,META,FUNDO,6539445,42034,74676.67000099999,18067,194,3,977,0.006427762600648832,0.42981871818052053,4.1333187580118445,0.0540764930536337,0.010737809265511706,384.9312886649484,0.015463917525773196,24892.223333666665,63.77170794278394
2025-01-02,SEARCH,GENERICA,FUNDO,94955,6181,17516.379009,5945,155,17,704,0.06509399189089568,0.9618184759747613,2.946405215979815,0.1184188393608074,0.02607232968881413,113.00889683225806,0.10967741935483871,1030.3752358235295,20.39159372409779
2025-01-02,SEARCH,OPORTUNIDADES,MEIO,21958,1444,1245.6311019999998,821,1,0,8,0.06576190909918936,0.5685595567867036,1.5172120609013395,0.0097442143727162,0.001218026796589525,1245.6311019999998,0.0,,0.8626254168975068
2025-01-01,PMAX,PMAX,FUNDO,1703321,48558,79813.06998000001,22042,247,4,1003,0.02850783851076808,0.4539313810288727,3.6209540867434904,0.045504037746121044,0.01120587968423918,323.12983797570854,0.016194331983805668,19953.267495000004,63.850455984000014
2025-01-01,TIKTOK,TIKTOK,PRESENCIAL,0,0,0.0,1,0,0,0,,,0.0,0.0,0.0,,,,
2025-01-01,TIKTOK,TIKTOK,MEIO,1233643,10495,3750.0000000000027,6904,0,0,0,0.008507323431495174,0.6578370652691758,0.543163383545771,0.0,0.0,,,,0.3573130061934257
2025-01-01,SEARCH,CURSOS,FUNDO,96740,6140,16797.033172000003,5066,115,26,536,0.06346909241265247,0.8250814332247557,3.315640183971576,0.10580339518357679,0.022700355309909197,146.06115801739134,0.22608695652173913,646.0397373846155,25.801894273425503
2025-01-01,SEARCH,GENERICA,FUNDO,27700,1742,4041.227386,1871,40,10,210,0.06288808664259928,1.074052812858783,2.1599291213254945,0.1122394441475147,0.021378941742383754,101.03068465,0.25,404.1227386,16.164909544
2025-01-01,TIKTOK,TIKTOK,TOPO,0,0,0.0,2,0,0,0,,,0.0,0.0,0.0,,,,
2025-01-01,DEMAND GEN,DEMAND GEN,MEIO,6771971,252277,12416.537954,58511,9,1,36,0.03725311286773083,0.2319315672851667,0.21220860956059542,0.0006152689237921075,0.00015381723094802686,1379.6153282222222,0.1111111111111111,12416.537954,0.04921787540679491
2025-01-01,DEMAND GEN,DEMAND GEN,FUNDO,243943,2122,2954.241346,694,1,0,7,0.008698753397310027,0.32704995287464655,4.256831910662824,0.010086455331412104,0.001440922190201729,2954.241346,0.0,,369.28016825
2025-01-01,SEARCH,SEARCH,FUNDO,2939,156,862.47,126,0,0,6,0.053079278666212995,0.8076923076923077,6.845000000000001,0.047619047619047616,0.0,,,,
2025-01-01,META,META,FUNDO,8989737,55085,59820.200005,19744,94,3,481,0.006127542997086567,0.35842788417899607,3.0297913292645866,0.02436183144246353,0.004760940032414911,636.3851064361702,0.031914893617021274,19940.066668333333,104.03513044347825
2025-01-01,SEARCH,DV360,TOPO,135242,704,1032.737365,8,0,0,0,0.005205483503645318,0.011363636363636364,129.092170625,0.0,0.0,,,,7.636217779979591e-06
2025-01-01,TIKTOK,TIKTOK,FUNDO,652341,2318,3872.1799999999985,791,2,0,8,0.003553356296783431,0.34124245038826573,4.89529709228824,0.010113780025284451,0.0025284450063211127,1936.0899999999992,0.0,,387.21799999999985
2025-01-01,VALIDAÇÃO,VALIDAÇÃO,MEIO,0,0,0.0,18,0,0,0,,,0.0,0.0,0.0,,,,
2025-01-01,SEARCH,MICROSOFT,FUNDO,12013,726,2033.9399999999996,728,25,4,103,0.06043452925996837,1.002754820936639,2.793873626373626,0.14148351648351648,0.034340659340659344,81.35759999999999,0.16,508.4849999999999,15.890156249999997
2025-01-01,META,META,TOPO,5693127,22288,16093.939998000002,3578,0,0,4,0.003914895978958488,0.16053481694185212,4.498026830072667,0.0011179429849077697,0.0,,,,2.826906899846078e-06
2025-01-01,SEARCH,OPORTUNIDADES,MEIO,8471,530,1275.0824550000002,380,0,0,1,0.06256640302207532,0.7169811320754716,3.3554801447368425,0.002631578947368421,0.0,,,,2.405815952830189
2025-01-01,SEARCH,OPORTUNIDADES,FUNDO,36523,1642,9263.520839,1172,27,3,148,0.04495797168907264,0.7137637028014616,7.904028019624574,0.12627986348122866,0.02303754266211604,343.0933644074074,0.1111111111111111,3087.840279666667,52.93440479428572
2025-01-01,SEARCH,DV360,MEIO,103493,7148,267.58938500000016,19,0,0,0,0.06906747316243611,0.0026580861779518746,14.083651842105272,0.0,0.0,,,,0.03743556029658648
2025-01-01,META,META,MEIO,3201967,44976,7360.09,24833,0,0,0,0.014046365874476533,0.5521389185343294,0.296383441388475,0.0,0.0,,,,0.1636448327997154
2025-01-01,SEARCH,MARCAS,FUNDO,19926,8217,7543.254801,6914,276,6,1131,0.4123757904245709,0.8414263113058293,1.0910116865779578,0.16358113971651722,0.03991900491755858,27.33063333695652,0.021739130434782608,1257.2091335,5.361232978678038
